"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
"4496",30,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",162,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4497",46,"unemployed","married","basic.9y","no","yes","no","cellular","aug","thu",64,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4498",46,"self-employed","married","professional.course","no","no","no","cellular","aug","thu",90,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4499",47,"housemaid","married","basic.9y","no","no","no","cellular","aug","thu",135,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4500",31,"management","married","university.degree","no","no","yes","cellular","aug","thu",166,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4501",45,"technician","single","university.degree","no","no","no","cellular","aug","thu",545,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4502",50,"admin.","married","basic.9y","unknown","yes","no","cellular","aug","thu",122,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4503",45,"housemaid","married","basic.4y","no","no","no","cellular","aug","thu",76,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4504",42,"technician","divorced","high.school","unknown","yes","no","cellular","aug","thu",82,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4505",40,"technician","married","professional.course","no","yes","no","cellular","aug","thu",156,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4506",56,"admin.","married","high.school","unknown","no","no","cellular","aug","thu",87,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4507",44,"technician","divorced","professional.course","unknown","yes","no","cellular","aug","thu",239,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4508",39,"admin.","married","university.degree","unknown","yes","yes","cellular","aug","thu",381,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4509",35,"technician","single","professional.course","no","yes","yes","cellular","aug","thu",133,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4510",30,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",114,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4511",48,"blue-collar","married","basic.6y","no","no","no","cellular","aug","thu",362,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4512",54,"technician","divorced","professional.course","unknown","yes","no","cellular","aug","thu",121,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4513",31,"technician","divorced","university.degree","no","yes","no","cellular","aug","thu",132,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4514",31,"technician","single","professional.course","no","yes","no","cellular","aug","thu",151,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4515",45,"technician","married","professional.course","unknown","yes","no","cellular","aug","thu",360,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4516",29,"technician","single","professional.course","no","yes","no","cellular","aug","thu",126,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4517",37,"technician","married","professional.course","no","yes","no","cellular","aug","thu",224,7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4518",48,"management","married","university.degree","unknown","no","no","cellular","aug","thu",165,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4519",55,"blue-collar","married","basic.4y","no","no","no","cellular","aug","thu",94,13,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4520",55,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","thu",176,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4521",37,"technician","married","high.school","no","no","no","cellular","aug","thu",294,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4522",55,"blue-collar","married","basic.9y","unknown","unknown","unknown","cellular","aug","thu",159,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4523",31,"technician","divorced","university.degree","no","yes","no","cellular","aug","thu",142,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4524",54,"blue-collar","married","basic.4y","no","no","no","cellular","aug","thu",314,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4525",29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",299,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4526",32,"services","married","professional.course","unknown","yes","no","cellular","aug","thu",160,7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4527",41,"housemaid","married","university.degree","no","yes","no","cellular","aug","thu",163,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4528",50,"admin.","married","unknown","no","yes","no","cellular","aug","thu",794,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4529",41,"housemaid","married","university.degree","no","yes","no","cellular","aug","thu",36,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4530",35,"technician","single","professional.course","no","no","no","cellular","aug","thu",153,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
"4531",33,"admin.","single","university.degree","no","yes","yes","cellular","aug","fri",64,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4532",29,"technician","single","professional.course","no","yes","yes","cellular","aug","fri",202,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4533",35,"technician","single","university.degree","no","yes","no","cellular","aug","fri",974,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4534",31,"technician","single","professional.course","no","yes","no","cellular","aug","fri",122,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4535",45,"housemaid","married","unknown","unknown","yes","yes","cellular","aug","fri",93,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4536",42,"services","married","high.school","unknown","yes","no","cellular","aug","fri",154,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4537",59,"admin.","married","professional.course","no","yes","no","cellular","aug","fri",34,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4538",33,"admin.","married","university.degree","no","no","no","cellular","aug","fri",67,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4539",34,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",644,8,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4540",59,"admin.","married","professional.course","no","yes","yes","cellular","aug","fri",1241,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4541",46,"services","married","unknown","no","yes","no","cellular","aug","fri",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4542",33,"admin.","married","university.degree","no","unknown","unknown","cellular","aug","fri",227,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4543",51,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","fri",246,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4544",51,"blue-collar","married","basic.6y","no","no","no","cellular","aug","fri",393,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4545",45,"blue-collar","married","basic.9y","no","no","yes","cellular","aug","fri",234,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4546",29,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",520,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4547",46,"services","married","unknown","no","no","no","cellular","aug","fri",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4548",35,"self-employed","married","basic.9y","no","no","no","telephone","aug","fri",16,9,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4549",49,"unemployed","married","high.school","unknown","no","no","cellular","aug","fri",125,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4550",37,"self-employed","married","university.degree","no","yes","yes","cellular","aug","fri",139,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4551",51,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","fri",80,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4552",37,"admin.","married","university.degree","no","no","no","cellular","aug","fri",82,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4553",33,"unemployed","married","university.degree","no","no","no","cellular","aug","fri",115,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4554",47,"services","married","high.school","unknown","yes","no","cellular","aug","fri",528,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4555",46,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","fri",119,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4556",38,"self-employed","married","basic.9y","unknown","no","no","cellular","aug","fri",1329,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4557",57,"technician","married","professional.course","no","yes","no","cellular","aug","fri",160,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4558",49,"unemployed","married","high.school","unknown","yes","no","cellular","aug","fri",109,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4559",52,"admin.","divorced","university.degree","no","yes","no","cellular","aug","fri",78,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4560",45,"technician","married","professional.course","unknown","no","no","cellular","aug","fri",46,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4561",34,"admin.","single","university.degree","no","yes","yes","cellular","aug","fri",72,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4562",38,"technician","single","university.degree","no","yes","no","cellular","aug","fri",80,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4563",48,"technician","married","university.degree","no","no","no","cellular","aug","fri",232,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4564",30,"technician","single","professional.course","no","yes","yes","cellular","aug","fri",22,13,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4565",52,"services","married","high.school","unknown","yes","no","cellular","aug","fri",79,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4566",31,"admin.","single","university.degree","no","no","yes","cellular","aug","fri",187,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4567",47,"blue-collar","married","basic.9y","no","no","no","cellular","aug","fri",27,11,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4568",31,"technician","married","university.degree","no","no","no","cellular","aug","fri",379,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4569",31,"technician","married","university.degree","no","no","no","cellular","aug","fri",238,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4570",42,"admin.","single","university.degree","no","no","no","cellular","aug","fri",361,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4571",32,"technician","married","professional.course","unknown","yes","no","cellular","aug","fri",107,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4572",57,"technician","married","professional.course","unknown","no","no","cellular","aug","fri",199,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4573",48,"technician","married","university.degree","no","no","no","cellular","aug","fri",239,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4574",52,"admin.","married","unknown","unknown","no","no","cellular","aug","fri",234,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4575",55,"blue-collar","married","basic.9y","unknown","no","no","cellular","aug","fri",385,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4576",30,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",217,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4577",32,"technician","married","professional.course","no","no","yes","cellular","aug","fri",219,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4578",53,"admin.","divorced","university.degree","no","yes","no","cellular","aug","fri",61,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4579",40,"management","married","university.degree","no","yes","no","cellular","aug","fri",117,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4580",59,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",73,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4581",39,"housemaid","married","basic.4y","no","yes","yes","cellular","aug","fri",215,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4582",44,"blue-collar","married","illiterate","no","no","no","cellular","aug","fri",460,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4583",39,"admin.","married","professional.course","no","yes","yes","cellular","aug","fri",112,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4584",47,"technician","married","professional.course","no","yes","yes","cellular","aug","fri",78,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4585",44,"technician","single","professional.course","no","yes","yes","cellular","aug","fri",79,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4586",29,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",602,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4587",58,"technician","divorced","professional.course","no","no","no","cellular","aug","fri",75,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4588",31,"technician","married","professional.course","no","yes","no","cellular","aug","fri",270,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4589",31,"technician","married","professional.course","no","yes","yes","cellular","aug","fri",143,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4590",36,"admin.","married","professional.course","no","yes","yes","cellular","aug","fri",153,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4591",48,"admin.","married","unknown","no","yes","yes","cellular","aug","fri",246,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4592",36,"admin.","divorced","high.school","no","no","yes","cellular","aug","fri",263,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4593",32,"technician","single","professional.course","no","no","yes","cellular","aug","fri",82,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4594",54,"blue-collar","married","basic.9y","unknown","no","no","cellular","aug","fri",207,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4595",32,"technician","married","professional.course","no","unknown","unknown","telephone","aug","fri",9,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4596",54,"admin.","divorced","university.degree","no","no","no","cellular","aug","fri",209,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4597",32,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",124,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4598",31,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",173,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4599",51,"services","married","unknown","no","no","yes","cellular","aug","fri",135,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4600",31,"technician","divorced","high.school","no","yes","no","cellular","aug","fri",138,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4601",45,"blue-collar","married","basic.6y","no","no","no","cellular","aug","fri",200,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4602",45,"blue-collar","married","basic.6y","no","no","no","cellular","aug","fri",311,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
"4603",35,"housemaid","married","basic.4y","no","yes","no","cellular","aug","mon",87,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4604",47,"blue-collar","married","basic.6y","unknown","yes","no","cellular","aug","mon",103,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4605",35,"management","divorced","university.degree","no","no","yes","cellular","aug","mon",116,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4606",31,"technician","single","professional.course","no","no","no","cellular","aug","mon",122,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4607",35,"management","divorced","university.degree","no","no","no","cellular","aug","mon",288,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4608",57,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",88,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4609",32,"admin.","single","university.degree","no","no","yes","cellular","aug","mon",78,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4610",36,"admin.","married","professional.course","no","yes","no","cellular","aug","mon",472,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4611",33,"self-employed","married","university.degree","no","no","no","cellular","aug","mon",425,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4612",31,"technician","married","university.degree","no","no","no","cellular","aug","mon",99,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
"4613",35,"technician","married","professional.course","no","no","yes","cellular","aug","mon",463,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
